ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Media_IDs,Sense_IDs,Sources,alt_translation1
XV000943,kgv,Saleha se namgon.,,,Saleha is married.,,,,SN001460,Fajaria Yarkuran,Saleha sudah kawin.
XV000944,kgv,Dalimabon Salimabon naras Nazua namot.,,,Dalima and Salima were fighting and Nazua blocked them.,,,,SN001462,Fajaria Yarkuran,"Dalima dengan Salima dong dua bakalai, Nazua yang peli."
XV000945,kgv,Tuti emun namun cauna Dela esun.,,,Tuti's second husband is Dela's father.,,,,SN001464,Fajaria Yarkuran,Tuti pu mama dia pu suami kedua Dela bapak.
XV000946,kgv,Nabil emun Dian emun tumununat namusi.,,,Nabil's mother is kissing Dian's mother's child.,,,,SN001465,Fajaria Yarkuran,Nabil pu mama cium Dian pu mama pu anak.
XV000947,kgv,Bobinan Pakpaka bot.,bobi\t-nan\tPakpak\t=ka\tbo\t-t\t.,\ttoo\tFakfak (town)\t=LAT\tgo\tT\t,Bobi went to Fakfak too.,,,,SN001466,Fajaria Yarkuran,Bobi lagi pi di Fakfak.
XV000948,kgv,Malaikat ba kierat nanetkon o!,,,Get lost you two! (Lit. May the angel of death eat you two!),,,,SN001468,conv9 154.1,Penyakit makang kamorang dua o!
XV000949,kgv,Pianinggana he yonsongat koluk.,pi\t-aninggan\t=a\the\tyonsong\t=at\tkoluk\t.,1PL.IN\t[quantifying pronominal suffix]; all\t=FOC\tiam\tmotor boat\t=OBJ\tfind; meet\t,We had all gotten a motor.,,,,SN001470,conv7 127.1,Kitong semua yang su dapat jonson.
XV000950,kgv,Tumtum narabir.,,,The kids are making noise.,,,,SN001481,Fajaria Yarkuran,Anak-anak ribut.
XV000951,kgv,An koranat naram.,,,I rub my feet.,,,,SN001482,Fajaria Yarkuran,Saya tindis saya pu kaki.
XV000952,kgv,Bakri emun ma welenarari.,,,Bakri's mother is slicing vegetbales.,,,,SN001485,Fajaria Yarkuran,Bakri pu mama iris sayur.
XV000953,kgv,Sikan eira naras.,,,Two cats are fighting.,,,,SN001486,Fajaria Yarkuran,Kucing dua berkelahi.
XV000954,kgv,Davit emun pasa narawi.,,,Davit's mother is filtering rice.,,,,SN001489,Fajaria Yarkuran,Davit pu mama kipas beras.
XV000955,kgv,Enem desa ma sayang narekin deba.,,,The village head's wife counting nutmegs.,,,,SN001490,Fajaria Yarkuran,Pace desa dia hitung pala lagi.
XV000956,kgv,An erat masakte nares.,,,"I'm lifting a canoe, it's too heavy.",,,,SN001492,Fajaria Yarkuran,"Saya angkat perahu, tidak bisa."
XV000957,kgv,Ma kanggusunat naroman.,,,He leans his chin in his hands.,,,,SN001495,Fajaria Yarkuran,Dia tongka dagungnya.
XV000958,kgv,Mama leba mu pawan narorar teba.,,,Uncle imam and family are dragging planks.,,,,SN001496,Fajaria Yarkuran,Om imam dorang tondak papan.
XV000959,kgv,Ma borani narorik.,,,He ran aground first.,,,,SN001497,Fajaria Yarkuran,Dia kasih kandas pertama.
XV000960,kgv,Kokok narun saerak.,,,There are no chicken eggs.,,,,SN001499,Fajaria Yarkuran,Telur ayam tidak ada.
XV000961,kgv,Kewe me tok nasalen.,,,That house is still open.,,,,SN001501,Fajaria Yarkuran,Rumah itu masih terbuka.
XV000962,kgv,Rustam tok nasaliknin.,,,Rustam isn't circumcised yet.,,,,SN001502,Fajaria Yarkuran,Rustam belum sunat.
XV000963,kgv,Pak tolasta me tumtum nasambiande mososor.,,,In the fasting month the kids are diligent with going to the mosque.,,,,SN001503,Fajaria Yarkuran,Bulan puasa itu anak-anak rajin sembayang.
XV000964,kgv,Mayor kieun ma kadera kerunggo melalu nasandar.,,,Mayor's wife sits leaning on a chair.,,,,SN001505,Fajaria Yarkuran,Mayor pu istri duduk di kursi baru sandar.
XV000965,kgv,Bilal esun mu Tamisengga bara tiri nasangginggir.,,,Bilal's father's family are going down to Antalisa sailing close to the coast.,,,,SN001506,Fajaria Yarkuran,Bilal pu bapak dong lari asa-asa pi di Antalisa.
XV000966,kgv,Citra ma marmarta eba Ngais kareat naseduk ma tur.,,,"Citra was walking, then Ngais pulled a rope and she fell.",,,,SN001509,Fajaria Yarkuran,Citra dia jalan baru Ngais tarik tali dia jatuh.
XV000967,kgv,Kalamang me nasek ma tolasnin.,,,"Kalamang broke his fast, he isn't fasting.",,,,SN001510,Fajaria Yarkuran,Kalamang tidak puasa dia batal.
XV000968,kgv,Warkin nasesakta ror temtem pouk.,,,When it's high tide tree stems float.,,,,SN001511,Fajaria Yarkuran,Air penuh baru balang-balang kayu hanyut.
XV000969,kgv,Tumtum Rajiba taraun konggoa nasibur.,,,The kids are reciting at Rajiba's grandfather.,,,,SN001512,Fajaria Yarkuran,Anak-anak mengaji di Rajiba pu tete.
XV000970,kgv,Nyong emun pulkayak olunara nasomit.,,,Nyong's mother is boiling papaya leaves.,,,,SN001515,Fajaria Yarkuran,Nyong mama rebus daun pepaya.
XV000971,kgv,"Ma kadenunat muk, naunun nasuarik.",,,"He shook his body, his soil scattered.",,,,SN001516,narr20 43.1,"Dia goyang dia pu badan, dia pu tanah terhambur."
XV000972,kgv,Ruslan taraun ma kalifan nasuat.,,,Ruslan's grandmother is tucking in a mat.,,,,SN001517,Fajaria Yarkuran,Ruslan pu nenek dia tusuk daun tikar.
XV000973,kgv,Tomi kieun kofirat gareorkin ba nasuena saerak.,,,Tomi's wife wants to serve coffee but there is no sugar.,,,,SN001518,Fajaria Yarkuran,Tomi pu mae tua mau siram kopi tapi gula tidak ada.
XV000974,kgv,Supri kamun rein nasukteǃ,,,"Supri don't you run off, come back!",,,,SN001519,Fajaria Yarkuran,Supri jangan kau maju kau mundur saja!
XV000975,kgv,Mu tiriat puera sontum nasula.,,,They hit the drum and people danced.,,,,SN001521,Fajaria Yarkuran,Dong pukul tipa orang-orang menari.
XV000976,kgv,Kalis barara an per natada.,,,"The rain is falling, I'm collecting water.",,,,SN001523,Fajaria Yarkuran,Hujun turun saya tada air.
XV000977,kgv,Rehan Kalamangat natewa.,,,Rehan punches Kalamang.,,,,SN001528,Fajaria Yarkuran,Rehan palonka Kalamang.
XV000978,kgv,Kahamin doka sorat natuka.,,,A heron pecks at a fish.,,,,SN001531,Fajaria Yarkuran,Burung bangau tetok ikan.
XV000979,kgv,An Elin Kalamangmangunara natulis.,,,I'm writing down Eline's Kalamang.,,,,SN001533,Fajaria Yarkuran,Saya tulis Elin pu bahasa Kalamang.
XV000980,kgv,Mu nautu.,,,They are hitting each other.,,,,SN001536,Fajaria Yarkuran,Dorang baku pukul.
XV000981,kgv,Dian esun et nauanona reba.,,,Dian's father is balancing the canoe.,,,,SN001537,Fajaria Yarkuran,Dian pu bapak kasih lurus perahu.
XV000982,kgv,Riski emun mu distrio nauhalar.,,,Riski's mother and family are marrying on the mainland.,,,,SN001539,Fajaria Yarkuran,Riski mama dong baku nika di distrik.
XV000983,kgv,Mu perusahanggoa nauleluk.,,,They meet each other on the mainland.,,,,SN001544,Fajaria Yarkuran,Dorang baku ketemu di perusahan.
XV000984,kgv,Tat me naun ten.,,,Tat has bad soil.,,,,SN001545,Fajaria Yarkuran,Di Tat itu tanah tara baik.
XV000985,kgv,Naun kerkap sikola kerun me.,,,Above the school there is red soil.,,,,SN001547,Fajaria Yarkuran,Di atas sekola itu tanah merah.
XV000986,kgv,"Ma urawat komahal, ka tok mat naunakte.",,,"He doesn't know the way, you show him.",,,,SN001548,Fajaria Yarkuran,"Dia tidak tahu jalan, kau kasih tunjuk dia dulu."
XV000987,kgv,Mu warara naunin.,,,They are marking coconuts.,,,,SN001549,Fajaria Yarkuran,Dorang kasih tanda kelapa.
XV000988,kgv,Opa naupar me kalis bara.,,,This morning it rained.,,,,SN001551,Fajaria Yarkuran,Tadi pagi itu hujan turun.
XV000989,kgv,Hairul yonsongat kinkinde tiri naurar.,,,Hairul is steering the motor boat sailing around.,,,,SN001552,Fajaria Yarkuran,Hairul pegang jonson lari putar-putar.
XV000990,kgv,Wiseme mu toni Japangbon Beladarbon nausair.,,,"Before, they said Japan and The Netherlands were at war.",,,,SN001553,Fajaria Yarkuran,Dulu itu dorang bilang Jepang dan Belanda perang.
XV000991,kgv,Nauwar tamandi? Bes.,nauwar\ttamandi\t?\tbes\t.,news\thow; how are you\t\tgood\t,How are you? Good.,,,,SN001555,Overheard,Bagaimana? Baik.
XV000992,kgv,Salima emun weleat nawan weinun.,,,Salima's mother is serving vegetables again.,,,,SN001557,Fajaria Yarkuran,Salima mama sendok sayur lagi.
XV000993,kgv,Mustafa esun mu amdirga botkin mu tok Sakinat nawanggar.,,,"Mustafa's father and family want to go to the garden, they are still waiting for Sakina.",,,,SN001559,Fajaria Yarkuran,Mustafa pu bapak dong mau pigi di kebun tapi masih tunggu Sakina.
XV000994,kgv,Bakri emun min ba Desi mat nawarar.,,,Bakri's mother sleeps but Desi woke her up.,,,,SN001561,Fajaria Yarkuran,Bakir pu mama tidur tapi Desi kasi bangun dia.
XV000995,kgv,Suci Inayat nawas.,,,Suci carries Inaya.,,,,SN001564,Fajaria Yarkuran,Suci gendong Inaya.
XV000996,kgv,Rajia emun kukis nawerar teba.,,,Rajia's mother is making pastry.,,,,SN001565,Fajaria Yarkuran,Rajia mama bikin kue lagi.
XV000997,kgv,"Kiem ma me posposun temun, loloki nawolet.",,,"The basket has big holes, stick leaves to it.",,,,SN001566,Fajaria Yarkuran,"Kerang itu pu lubang besar-besar, tempel pakai daun."
XV000998,kgv,Marain keweun osane nawanona.,marain\tkewe\t-un\tosa\t-ne\tnawanona\t.,3SG.alone\thouse\t3POSS\tup\tDEM.SUF\ttidy; balance; clean.wood\t,He himself tidied his house up there.,,,,SN001568,conv7 193.1,Dia sendiri kasih bersih dia pu rumah di atas.
XV000999,kgv,Nebasora natuka?,,,What kind of fish is pecking?,,,,SN001569,Fajaria Yarkuran,Ikan apa yang tetuk?
XV001000,kgv,"Nebaunara ka he narasaet, pasa opa me...",,,"If you tasted its whatsit, that rice...",,,,SN001570,conv13 177.1,Kau rasa dia pu apa lagi beras tadi itu...
XV001001,kgv,Kamun koi nebain!,,,Don't you whatsit again!,,,,SN001570,conv13 79.1,Jangan kau apa ini!
XV001002,kgv,"Nebara paruo? Ge, o...","neba\t=at\t=a\tparuo\t?\tge\t,\to\t...",what\t=OBJ\t=FOC\tdo; make\t\tnot; no\t\tEMPH\t,"What are you doing? Oh, nothing...",,,,SN001571,Fajaria Yarkuran,Bikin apa? Tarada o...
XV001003,kgv,Walaka me nebir reidak.,,,At Gorom there are many nebir fish.,,,,SN001573,Fajaria Yarkuran,Di Gorom itu ikan julung banyak.
XV001004,kgv,Bak sekolao me per neko.,,,There is water inside the container at school.,,,,SN001574,Fajaria Yarkuran,Bak di sekola itu air di dalam.
XV001005,kgv,Ibu me ririnun anat nemies.,,,Miss's length exceeds mine.,,,,SN001575,comp 5.1,Ibu itu lebih tinggi daripada saya.
XV001006,kgv,Mena go ginggirta me nene se ewa.,,,When it's late afternoon the cicadas make their sound.,,,,SN001576,Fajaria Yarkuran,Mulai sore itu jangkrik suda suara.
XV001007,kgv,Kewe nerun sausaun.,,,The inside of the room is dark.,,,,SN001579,Fajaria Yarkuran,Dalam rumah gelap.
XV001008,kgv,"Mei, ge, kewe nerunggo melalu.",,,"Come one, sit inside the room.",,,,SN001580,Fajaria Yarkuran,"Mari, tidak, duduk di dalam rumah."
XV001009,kgv,Ror sieun ma me he newa.,,,The edge of the piece of wood fits.,,,,SN001581,Fajaria Yarkuran,Ujung kayu itu sudah pas.
XV001010,kgv,Et owa me newas.,,,The canoe over there is stranded.,,,,SN001582,Fajaria Yarkuran,Perahu di sana terlempar.
XV001011,kgv,An se uranan Sakina mukonggoat newer.,,,I already paid my debt at Sakina's.,,,,SN001583,Fajaria Yarkuran,Saya sudah bayar utang di Sakina dorang.
XV001012,kgv,Manado bo nika jie reba.,,,Manado goes to buy fishing line.,,,,SN001585,Fajaria Yarkuran,Manado pigi beli tali nika.
XV001013,kgv,An me kan tabaiat kosomnin.,an\tme\tkan\ttabai\t=at\tkosom\t=nin\t.,1SG\tTOP\tyou.know\ttobacco; cigarette\t=OBJ\tsuck; smoke\t=NEG\t,"I don't smoke, right.",,,,SN001587,narr16 8.1,Saya kan tidak isap rokok.
XV001014,kgv,Nina ma kadenun lalang.,,,Grandmother has a fever.,,,,SN001588,Fajaria Yarkuran,Nenek dia pu badan panas.
XV001015,kgv,Ninanus me an tok konatnin.,,,I have never seen my greatgrandmother.,,,,SN001589,Fajaria Yarkuran,Saya belum lihat moyang perempuan.
XV001016,kgv,Pak guru Marlan gierun ning.,,,Teacher Marlan has a sore tooth.,,,,SN001590,Fajaria Yarkuran,Pak guru Marlan pu gigi sakit.
XV001017,kgv,"Gustami mu mat koewara, ma nokin.",,,"Gustami and his friends are mad at him, he is silent.",,,,SN001592,Fajaria Yarkuran,"Gustami dong mara dia, dia diam."
XV001018,kgv,Mier melalu noknok.,,,They sit whispering.,,,,SN001593,Fajaria Yarkuran,Dong dua duduk bisik-bisik.
XV001019,kgv,Nop leng wa me saerak.,,,There is no nop-bamboo in this village.,,,,SN001594,Fajaria Yarkuran,Bambu air di kampung ini tidak ada.
XV001020,kgv,Motora kona nu.,,,A motor makes noise.,,,,SN001595,Fajaria Yarkuran,Motor satu yang bunyi.
XV001021,kgv,Yusra emun mat tura ma bo nung.,,,"Yusra's mother hit him, he goes to hide.",,,,SN001598,Fajaria Yarkuran,Yusra pu mama pukul dia dia pi sembunyi.
XV001022,kgv,"Kanggirun se nunun, kamun mat koyalin.",,,"She closed her eyes, don't you disturb her.",,,,SN001600,Fajaria Yarkuran,"Dia pu mata sudah tutup, jangan kau ganggu dia."
XV001023,kgv,Yarkinkinbon supaya kalisero me mamun raparin to.,yar\tkinkin\t=bon\tsupaya\tkalis\t=ero\tme\tmamun\trapar\t=in\tto\t.,stone\tsmall\t=COM\tso.that\train\t=COND\tTOP\tleave\ttight\t=PROH\tright\t,[Make it] with small stones so that if it rains it doesn't become too packed.,,,,SN001603,conv10 73.1,Dengan batu kerikil supaya hujan jangan tanah padat to.
XV001024,kgv,Nabil emun mu kanyuot ododara paruo.,,,Nabil's mother and family are making shell gado-gado.,,,,SN001604,Fajaria Yarkuran,Nabil mama dorang bikin gado-gado ciput.
XV001025,kgv,Irul emun me ofin paning deba Mustafa kongga.,,,Irul's mother is ordering an oven with Mustafa's.,,,,SN001605,Fajaria Yarkuran,Irul mama minta ofen di Mustafa pu mama.
XV001026,kgv,An kalis perara olol.,,,I collect rainwater.,,,,SN001610,Fajaria Yarkuran,Saya tada air hujan.
XV001027,kgv,Apokat olun ruai bara bo reidak.,,,Many avocado leaves have fallen.,,,,SN001611,Fajaria Yarkuran,Afokat pu daun jatuh banyak di bawah.
XV001028,kgv,Botak onda eremunat koni ramie.,,,Botak caught one big barracuda.,,,,SN001612,Fajaria Yarkuran,Botak hela ikan walu-walu besar satu ekor.
XV001029,kgv,Opa kalis bara temun.,,,Earlier it rained hard.,,,,SN001614,Fajaria Yarkuran,Tadi hujan turun besar.
XV001030,kgv,Tumun opa sorat parein.,,,That kid sells fish.,,,,SN001615,Fajaria Yarkuran,Anak tadi jual ikan.
XV001031,kgv,Opa yuane mu Nyong esun mu keweunat seng paku.,,,Today they nailed Nyong's father's family's roof.,,,,SN001616,Fajaria Yarkuran,Hari ini dorang paku Nyong bapak dong pu seng rumah.
XV001032,kgv,Davit esun serie Dian esun et orunat potma.,,,Davit's father ordered Dian's father to cut the stern of the canoe.,,,,SN001618,Fajaria Yarkuran,Davit bapak suruh Dian bapak potong belakang perahu.
XV001033,kgv,Orasat pi komeret.,,,We watch the time.,,,,SN001620,Fajaria Yarkuran,Kitorang lihat jam.
XV001034,kgv,Laka kieun bo warta oronggos ramie reba.,,,Laka's wife went fishing and caught a redtoothed triggerfish.,,,,SN001621,Fajaria Yarkuran,Laka pu mae tua pi pancing hela ikan pogo-pogo.
XV001035,kgv,Sontum lenget bo os iyarte minggi taloara paruotkin.,,,"People from the village went to get sand, they wanted to make a seawall? with it.",,,,SN001623,Fajaria Yarkuran,Orang kampung pigi angkat pasir mau bikin taluk.
XV001036,kgv,Os barikbarik me talok mulun me mambon.,,,At the seawall? there are nerite shells.,,,,SN001624,Fajaria Yarkuran,Ciput kecil itu di pinggir taluk ada.
XV001037,kgv,Kambur osep me osun barsi.,,,The Kambur beach has clean sand.,,,,SN001629,Fajaria Yarkuran,Di pantai Kambur itu pasir bersi.
XV001038,kgv,In kolaka bora marmari era in tok osie.,,,"We went up the hill, we rested first.",,,,SN001630,Fajaria Yarkuran,Kita pigi naik di gunung kitong masih istirahat.
XV001039,kgv,Mama leba mu Kambur oskitka mara.,,,Uncle imam and family went on land at Kambur beach.,,,,SN001631,Fajaria Yarkuran,Om imam dorang masuk di pantai Kambur.
XV001040,kgv,Inininggan tebonggan bo Kambur oskol metkoa robaherkiem.,,,We all went to the beach edge of Kambur to bathe.,,,,SN001632,Fajaria Yarkuran,Kitong semua mandi safar di ujung pasir Kambur.
XV001041,kgv,Los sieun me os marera reidak.,,,There are many wrasses at the edge of the dock.,,,,SN001633,Fajaria Yarkuran,Di ujung jembatan itu ikan kulit licin banyak.
XV001042,kgv,Ospulpul me set maoyet.,,,The ospulpulfish finished the bait.,,,,SN001634,Fajaria Yarkuran,Ikan kulit tebal itu kasih habis umpang.
XV001043,kgv,"Kalis our terus, daruon saun.",,,"It rained on and on, from midday to the evening.",,,,SN001636,Fajaria Yarkuran,"Hujan turun terus, siang malam."
XV001044,kgv,Pabalet reidak didirasko.,,,There are many flies in the kitchen.,,,,SN001640,Fajaria Yarkuran,Banyak lalat di dapur.
XV001045,kgv,Madi emun ma kiemat pabie.,,,Madi's mother is carrying a basket.,,,,SN001641,Fajaria Yarkuran,Madi pu mama jinjing keranjang.
XV001046,kgv,Wowa Ruslan emun ma padamual rep teba.,,,Aunt Ruslan's mother is getting pandanus.,,,,SN001643,Fajaria Yarkuran,Bibi Ruslan pu mama ambil daun tikar.
XV001047,kgv,Sontum Pakpaka mahara lampur padenunara usar eba lampurat napasang.,,,People from Fakfak came to install lampposts and then installed lamps.,,,,SN001644,Fajaria Yarkuran,Orang dari Fakfak datang pasang tiang lampu baru pasang lampu.
XV001048,kgv,Mu paden taburunara usar.,,,They install the king post.,,,,SN001646,Fajaria Yarkuran,Dong kasih berdiri dong pu tiang gorden.
XV001049,kgv,Padewaden se kap.,,,The poles are rotten.,,,,SN001647,Fajaria Yarkuran,Tiang-tiang sudah lapuk.
XV001050,kgv,"Paer watko saerak, Gowienet me mambon.",,,"There are no venus clams here, at Gowien there are.",,,,SN001649,Fajaria Yarkuran,Ciput itu tidak ada di sini di Tanah Besar baru ada.
XV001051,kgv,"Mester kanggirun warum nekora, mu pahermara eba mu kou.",,,"Mester had dirt in his eye, they opened it and blowed.",,,,SN001651,Fajaria Yarkuran,"Mester pu mata kotoran masuk, dorang buka baru tiup."
XV001052,kgv,Paisor wilao yume kuat.,,,The current in the sea there is strong.,,,,SN001652,Fajaria Yarkuran,Arus di laut ini kuat.
XV001053,kgv,Paisor kesun lempuang emun me mambon.,,,There is spiral coral at Lempuang Emun.,,,,SN001653,Fajaria Yarkuran,Tali arus di pulau besar itu ada.
XV001054,kgv,Randa emun buok pak teba.,,,Randa's mother is chewing betel.,,,,SN001654,Fajaria Yarkuran,Randa pu mama makan pinang.
XV001055,kgv,Dilurpak me tok yuon lalang ba pak yuane kalis se ur.,,,"In the fourth Islamic month the sun is still hot, but this month it's already raining.",,,,SN001655,Fajaria Yarkuran,Bulan maulud itu matahari masih panas di bulan in su hujan.
XV001056,kgv,Tanggor me sor pak me mambon.,,,In the mangrove there are moonfish.,,,,SN001656,Fajaria Yarkuran,Ikan bulan itu di manggi-manggi ada.
XV001057,kgv,Wer me pak arkon metko.,,,At Wer there as one pak plant.,,,,SN001657,Fajaria Yarkuran,Di Wer itu kayu buah jiku empat satu pohon ada di situ.
XV001058,kgv,Pak tubak.,pak\ttubak\t.,moon; month\tpoint.touch\t,It's a full moon.,,,,SN001661,Overheard,Bulan purnama.
XV001059,kgv,Nabil balungun pakmang.,,,Nabil's balloon exploded.,,,,SN001662,Fajaria Yarkuran,Nabil pu balan meledak.
XV001060,kgv,Mu walorat pakapak.,,,Dong anyam daun kelapa.,,,,SN001663,Fajaria Yarkuran,
XV001061,kgv,Kalamang esun Pakpakara bot.,,,Kalamang's father went to Fakfak.,,,,SN001664,Fajaria Yarkuran,Kalamang bapak pi di Fakfak.
XV001062,kgv,Palang arkon kanai kerunggo.,,,There is a bird's nest fern in the pili nut tree.,,,,SN001668,Fajaria Yarkuran,Benalu satu pohon di atas pohon kenari.
XV001063,kgv,Urap me me palawak.,,,That street is slippery.,,,,SN001669,Fajaria Yarkuran,Jalanan itu dia licin.
XV001064,kgv,An kanggaranat palen.,,,I'm tying a bamboo floor.,,,,SN001670,Fajaria Yarkuran,Saya anyam lantai bambu.
XV001065,kgv,Madi emun ma buok pak eba ma palom.,,,"Madi's mother is chewing betel, then she spits.",,,,SN001671,Fajaria Yarkuran,Madi mama dia makan pinang baru dia ludah.
XV001066,kgv,Pandoki sanongara Bulat emun mu gaim.,,,Bulat's mother and family are sewing a nypa palm roof.,,,,SN001675,Fajaria Yarkuran,Bulat mama dorang jahit atap daun nipa.
XV001067,kgv,Pang osanggara in era lampur kewengga.,,,We go up to the summit ther to the lamp house.,,,,SN001677,Fajaria Yarkuran,Kitong naik di puncak sana di rumah lampu.
XV001068,kgv,Panggal me os tumun me mambon.,,,At the small beach there are spider conches.,,,,SN001678,Fajaria Yarkuran,Ciput madiki besar di pasir kecil itu ada.
